"File Name","Command","Link","Alt Text","Type","ID (Ref)","File Name (Ref)","Import Result","Import Comment"
"Says-Who.jpg","MERGE","https://website-craft.s3.amazonaws.com/hero-images/Says-Who.jpg","Says Who","IMAGE","gid://shopify/MediaImage/56391847084403","","OK","NEW"
"EL-Schmid.jpg","MERGE","https://website-craft.s3.amazonaws.com/hero-images/EL-Schmid.jpg","EL Schmid","IMAGE","gid://shopify/MediaImage/56391847215475","","OK","NEW"
"1744116369160.jpg","MERGE","https://website-craft.s3.amazonaws.com/hero-images/1744116369160.jpg","1744116369160","IMAGE","gid://shopify/MediaImage/56391847313779","","OK","NEW"
"Ross-Lovegrove.jpg","MERGE","https://website-craft.s3.amazonaws.com/hero-images/Ross-Lovegrove.jpg","Ross Lovegrove","IMAGE","gid://shopify/MediaImage/56391846756723","","OK","NEW"
"Neisako.jpg","MERGE","https://website-craft.s3.amazonaws.com/hero-images/Neisako.jpg","Neisako","IMAGE","gid://shopify/MediaImage/56391847117171","","OK","NEW"
"Måns-H-Sjöstedt.jpg","MERGE","https://website-craft.s3.amazonaws.com/hero-images/M%C3%A5ns-H-Sj%C3%B6stedt.jpg","Måns H Sjöstedt","IMAGE","gid://shopify/MediaImage/56391847281011","","OK","NEW"
"petra_hartman_designer_photo.jpeg","MERGE","https://website-craft.s3.amazonaws.com/hero-images/petra_hartman_designer_photo.jpeg","Petra hartman designer photo","IMAGE","gid://shopify/MediaImage/56391847674227","","OK","NEW"
"Johannes-Hebing.jpg","MERGE","https://website-craft.s3.amazonaws.com/hero-images/Johannes-Hebing.jpg","Johannes Hebing","IMAGE","gid://shopify/MediaImage/56391847346547","","OK","NEW"
"birgitpeterdesignerphotos.jpg","MERGE","https://website-craft.s3.amazonaws.com/hero-images/birgitpeterdesignerphotos.jpg","Birgitpeterdesignerphotos","IMAGE","gid://shopify/MediaImage/56391847477619","","OK","NEW"
"Sanja-Knezović.jpg","MERGE","https://website-craft.s3.amazonaws.com/hero-images/Sanja-Knezovi%C4%87.jpg","Sanja Knezović","IMAGE","gid://shopify/MediaImage/56391847379315","","OK","NEW"
"Mauro-Fadel.jpg","MERGE","https://website-craft.s3.amazonaws.com/hero-images/Mauro-Fadel.jpg","Mauro Fadel","IMAGE","gid://shopify/MediaImage/56391847543155","","OK","NEW"
"Will-Earl.jpg","MERGE","https://website-craft.s3.amazonaws.com/hero-images/Will-Earl.jpg","Will Earl","IMAGE","gid://shopify/MediaImage/56391846429043","Will-Earl.jpg","OK","NEW"
"Noe-Duchaufour-Lawrence.jpg","MERGE","https://website-craft.s3.amazonaws.com/hero-images/Noe-Duchaufour-Lawrence.jpg","Noe Duchaufour Lawrence","IMAGE","gid://shopify/MediaImage/56391847641459","","OK","NEW"
"Gil-Coste.jpg","MERGE","https://website-craft.s3.amazonaws.com/hero-images/Gil-Coste.jpg","Gil Coste","IMAGE","gid://shopify/MediaImage/56391847805299","","OK","NEW"
"Raffaella-Mangiarotti.jpg","MERGE","https://website-craft.s3.amazonaws.com/hero-images/Raffaella-Mangiarotti.jpg","Raffaella Mangiarotti","IMAGE","gid://shopify/MediaImage/56391847608691","","OK","NEW"
"Bart-Vos.jpg","MERGE","https://website-craft.s3.amazonaws.com/hero-images/Bart-Vos.jpg","Bart Vos","IMAGE","gid://shopify/MediaImage/56391847444851","","OK","NEW"
"Gianni-Rossetti.jpg","MERGE","https://website-craft.s3.amazonaws.com/hero-images/Gianni-Rossetti.jpg","Gianni Rossetti","IMAGE","gid://shopify/MediaImage/56391847772531","","OK","NEW"
"Form-US-With-Love.jpg","MERGE","https://website-craft.s3.amazonaws.com/hero-images/Form-US-With-Love.jpg","Form US With Love","IMAGE","gid://shopify/MediaImage/56391847739763","","OK","NEW"
"Michael-Geldmacher.jpg","MERGE","https://website-craft.s3.amazonaws.com/hero-images/Michael-Geldmacher.jpg","Michael Geldmacher","IMAGE","gid://shopify/MediaImage/56391847510387","","OK","NEW"
"Cairoli-Donzelli_2025-03-31-105412_upzs.jpg","MERGE","https://website-craft.s3.amazonaws.com/hero-images/Cairoli-Donzelli_2025-03-31-105412_upzs.jpg","Cairoli Donzelli","IMAGE","gid://shopify/MediaImage/56391847969139","","OK","NEW"
"Kihyun-Kim.jpg","MERGE","https://website-craft.s3.amazonaws.com/hero-images/Kihyun-Kim.jpg","Kihyun Kim","IMAGE","gid://shopify/MediaImage/56391848198515","","OK","NEW"
"Büro-Famos.jpg","MERGE","https://website-craft.s3.amazonaws.com/hero-images/B%C3%BCro-Famos.jpg","Büro Famos","IMAGE","gid://shopify/MediaImage/56391848165747","","OK","NEW"
"Antonio-Rodriguez.jpg","MERGE","https://website-craft.s3.amazonaws.com/hero-images/Antonio-Rodriguez.jpg","Antonio Rodriguez","IMAGE","gid://shopify/MediaImage/56391847870835","","OK","NEW"
"desinger_Joeny-Veldhuyzen-Van-Zanten.jpg","MERGE","https://website-craft.s3.amazonaws.com/hero-images/desinger_Joeny-Veldhuyzen-Van-Zanten.jpg","Desinger Joeny Veldhuyzen Van Zanten","IMAGE","gid://shopify/MediaImage/56391847575923","","OK","NEW"
"Michael-Raasch.jpg","MERGE","https://website-craft.s3.amazonaws.com/hero-images/Michael-Raasch.jpg","Michael Raasch","IMAGE","gid://shopify/MediaImage/56391848034675","","OK","NEW"
"Peter-Harvey.jpg","MERGE","https://website-craft.s3.amazonaws.com/hero-images/Peter-Harvey.jpg","Peter Harvey","IMAGE","gid://shopify/MediaImage/56391847412083","","OK","NEW"
"Richard-herre.jpg","MERGE","https://website-craft.s3.amazonaws.com/hero-images/Richard-herre.jpg","Richard herre","IMAGE","gid://shopify/MediaImage/56391847936371","","OK","NEW"
"Faas-Van-Dijk_designer.jpeg","MERGE","https://website-craft.s3.amazonaws.com/hero-images/Faas-Van-Dijk_designer.jpeg","Faas Van Dijk designer","IMAGE","gid://shopify/MediaImage/56391847838067","","OK","NEW"
"Marelli-Molteni_2025-03-31-093256_irax.jpg","MERGE","https://website-craft.s3.amazonaws.com/hero-images/Marelli-Molteni_2025-03-31-093256_irax.jpg","Marelli Molteni","IMAGE","gid://shopify/MediaImage/56391848001907","","OK","NEW"
"Luis-Alberto-Arrivillaga.jpg","MERGE","https://website-craft.s3.amazonaws.com/hero-images/Luis-Alberto-Arrivillaga.jpg","Luis Alberto Arrivillaga","IMAGE","gid://shopify/MediaImage/56391848231283","","OK","NEW"
"Paolo-Martinig.jpg","MERGE","https://website-craft.s3.amazonaws.com/hero-images/Paolo-Martinig.jpg","Paolo Martinig","IMAGE","gid://shopify/MediaImage/56391847903603","","OK","NEW"
"David-Chipperfield.jpg","MERGE","https://website-craft.s3.amazonaws.com/hero-images/David-Chipperfield.jpg","David Chipperfield","IMAGE","gid://shopify/MediaImage/56391848296819","","OK","NEW"
"Lucidi-Pevere.jpg","MERGE","https://website-craft.s3.amazonaws.com/hero-images/Lucidi-Pevere.jpg","Lucidi Pevere","IMAGE","gid://shopify/MediaImage/56391848362355","","OK","NEW"
"Annabelle-Klute.jpg","MERGE","https://website-craft.s3.amazonaws.com/hero-images/Annabelle-Klute.jpg","Annabelle Klute","IMAGE","gid://shopify/MediaImage/56391848395123","","OK","NEW"
"DWA-Design-Studio.jpg","MERGE","https://website-craft.s3.amazonaws.com/hero-images/DWA-Design-Studio.jpg","DWA Design Studio","IMAGE","gid://shopify/MediaImage/56391848493427","","OK","NEW"
"Philippe-Allaeys.jpg","MERGE","https://website-craft.s3.amazonaws.com/hero-images/Philippe-Allaeys.jpg","Philippe Allaeys","IMAGE","gid://shopify/MediaImage/56391848591731","","OK","NEW"
"Studiocharlie.jpg","MERGE","https://website-craft.s3.amazonaws.com/hero-images/Studiocharlie.jpg","Studiocharlie","IMAGE","gid://shopify/MediaImage/56391848132979","","OK","NEW"
"Fulvio-Bulfoni.jpg","MERGE","https://website-craft.s3.amazonaws.com/hero-images/Fulvio-Bulfoni.jpg","Fulvio Bulfoni","IMAGE","gid://shopify/MediaImage/56391848427891","","OK","NEW"
"Jjeff-Miller.jpg","MERGE","https://website-craft.s3.amazonaws.com/hero-images/Jjeff-Miller.jpg","Jeff Miller","IMAGE","gid://shopify/MediaImage/56391847706995","","OK","NEW"
"Garcia-Cumini.jpg","MERGE","https://website-craft.s3.amazonaws.com/hero-images/Garcia-Cumini.jpg","Garcia Cumini","IMAGE","gid://shopify/MediaImage/56391848067443","","OK","NEW"
"Mark-Holmes.jpg","MERGE","https://website-craft.s3.amazonaws.com/hero-images/Mark-Holmes.jpg","Mark Holmes","IMAGE","gid://shopify/MediaImage/56391848624499","","OK","NEW"
"BGR-Design-Studio.jpg","MERGE","https://website-craft.s3.amazonaws.com/hero-images/BGR-Design-Studio.jpg","BGR Design Studio","IMAGE","gid://shopify/MediaImage/56391848329587","","OK","NEW"
"Squire-Partner_2025-03-25-103022_hape.jpg","MERGE","https://website-craft.s3.amazonaws.com/hero-images/Squire-Partner_2025-03-25-103022_hape.jpg","Squire Partner","IMAGE","gid://shopify/MediaImage/56391848657267","","OK","NEW"
"Läufer-Keichel.jpg","MERGE","https://website-craft.s3.amazonaws.com/hero-images/L%C3%A4ufer-Keichel.jpg","Läufer Keichel","IMAGE","gid://shopify/MediaImage/56391848558963","","OK","NEW"
"Spacon-X.jpg","MERGE","https://website-craft.s3.amazonaws.com/hero-images/Spacon-X.jpg","Spacon X","IMAGE","gid://shopify/MediaImage/56391848952179","","OK","NEW"
"Lukas-Bazle.jpg","MERGE","https://website-craft.s3.amazonaws.com/hero-images/Lukas-Bazle.jpg","Lukas Bazle","IMAGE","gid://shopify/MediaImage/56391849083251","","OK","NEW"
"Jorg-Schellmann.jpg","MERGE","https://website-craft.s3.amazonaws.com/hero-images/Jorg-Schellmann.jpg","Jorg Schellmann","IMAGE","gid://shopify/MediaImage/56391848460659","","OK","NEW"
"Analogia-Project.jpg","MERGE","https://website-craft.s3.amazonaws.com/hero-images/Analogia-Project.jpg","Analogia Project","IMAGE","gid://shopify/MediaImage/56391848853875","","OK","NEW"
"Studio-Kairos_2025-03-31-112738_daec.jpg","MERGE","https://website-craft.s3.amazonaws.com/hero-images/Studio-Kairos_2025-03-31-112738_daec.jpg","Studio Kairos","IMAGE","gid://shopify/MediaImage/56391848264051","","OK","NEW"
"images-1-1.jpg","MERGE","https://website-craft.s3.amazonaws.com/hero-images/images-1-1.jpg","Images 1 1","IMAGE","gid://shopify/MediaImage/56391848722803","","OK","NEW"
"Vittorio-Prato.jpg","MERGE","https://website-craft.s3.amazonaws.com/hero-images/Vittorio-Prato.jpg","Vittorio Prato","IMAGE","gid://shopify/MediaImage/56391848984947","","OK","NEW"
"G.-e-R.-Fauciglietti.jpg","MERGE","https://website-craft.s3.amazonaws.com/hero-images/G.-e-R.-Fauciglietti.jpg","G e R Fauciglietti","IMAGE","gid://shopify/MediaImage/56391849345395","","OK","NEW"
"Matteo-Cibic.jpg","MERGE","https://website-craft.s3.amazonaws.com/hero-images/Matteo-Cibic.jpg","Matteo Cibic","IMAGE","gid://shopify/MediaImage/56391848788339","","OK","NEW"
"AFTR-Studio.jpg","MERGE","https://website-craft.s3.amazonaws.com/hero-images/AFTR-Studio.jpg","AFTR Studio","IMAGE","gid://shopify/MediaImage/56391849476467","","OK","NEW"
"Matteo-Nunziati_2025-03-28-065604_jkro.jpg","MERGE","https://website-craft.s3.amazonaws.com/hero-images/Matteo-Nunziati_2025-03-28-065604_jkro.jpg","Matteo Nunziati","IMAGE","gid://shopify/MediaImage/56391849312627","","OK","NEW"
"Philipp-Mainzer.jpg","MERGE","https://website-craft.s3.amazonaws.com/hero-images/Philipp-Mainzer.jpg","Philipp Mainzer","IMAGE","gid://shopify/MediaImage/56391849050483","","OK","NEW"
"Arihiro-Miyake.jpg","MERGE","https://website-craft.s3.amazonaws.com/hero-images/Arihiro-Miyake.jpg","Arihiro Miyake","IMAGE","gid://shopify/MediaImage/56391849181555","","OK","NEW"
"PierattelliArchitetture.jpg","MERGE","https://website-craft.s3.amazonaws.com/hero-images/PierattelliArchitetture.jpg","Pierattelli Architetture","IMAGE","gid://shopify/MediaImage/56391849214323","","OK","NEW"
"Dainelli-Studio_2025-03-20-070628_rnvg.jpg","MERGE","https://website-craft.s3.amazonaws.com/hero-images/Dainelli-Studio_2025-03-20-070628_rnvg.jpg","Dainelli Studio","IMAGE","gid://shopify/MediaImage/56391849017715","","OK","NEW"
"Michele-di-Fonzo_2025-03-21-111429_aofl.jpg","MERGE","https://website-craft.s3.amazonaws.com/hero-images/Michele-di-Fonzo_2025-03-21-111429_aofl.jpg","Michele di Fonzo","IMAGE","gid://shopify/MediaImage/56391849116019","","OK","NEW"
"Eva-Marguerre-Marcel-Besau.jpg","MERGE","https://website-craft.s3.amazonaws.com/hero-images/Eva-Marguerre-Marcel-Besau.jpg","Eva Marguerre Marcel Besau","IMAGE","gid://shopify/MediaImage/56391848821107","","OK","NEW"
"Hans-de-pelsmacker.jpg","MERGE","https://website-craft.s3.amazonaws.com/hero-images/Hans-de-pelsmacker.jpg","Hans de pelsmacker","IMAGE","gid://shopify/MediaImage/56391848526195","","OK","NEW"
"Roderick-Vos.jpg","MERGE","https://website-craft.s3.amazonaws.com/hero-images/Roderick-Vos.jpg","Roderick Vos","IMAGE","gid://shopify/MediaImage/56391848690035","","OK","NEW"
"Monika-Mulder.jpg","MERGE","https://website-craft.s3.amazonaws.com/hero-images/Monika-Mulder.jpg","Monika Mulder","IMAGE","gid://shopify/MediaImage/56391849148787","","OK","NEW"
"Studio-Toer.jpg","MERGE","https://website-craft.s3.amazonaws.com/hero-images/Studio-Toer.jpg","Studio Toer","IMAGE","gid://shopify/MediaImage/56391849443699","","OK","NEW"
"Simon-Klenell-Kristoffer-Sundin.jpg","MERGE","https://website-craft.s3.amazonaws.com/hero-images/Simon-Klenell-Kristoffer-Sundin.jpg","Simon Klenell Kristoffer Sundin","IMAGE","gid://shopify/MediaImage/56391849542003","","OK","NEW"
"Andrea-Steidl-Raquel-Pacchini.jpg","MERGE","https://website-craft.s3.amazonaws.com/hero-images/Andrea-Steidl-Raquel-Pacchini.jpg","Andrea Steidl Raquel Pacchini","IMAGE","gid://shopify/MediaImage/56391849378163","","OK","NEW"
"ScholtenBaijings.jpg","MERGE","https://website-craft.s3.amazonaws.com/hero-images/ScholtenBaijings.jpg","Scholten Baijings","IMAGE","gid://shopify/MediaImage/56391849574771","","OK","NEW"
"Elin-Rahnberg-Martin-Berling.jpg","MERGE","https://website-craft.s3.amazonaws.com/hero-images/Elin-Rahnberg-Martin-Berling.jpg","Elin Rahnberg Martin Berling","IMAGE","gid://shopify/MediaImage/56391848886643","","OK","NEW"
"Giofra.jpg","MERGE","https://website-craft.s3.amazonaws.com/hero-images/Giofra.jpg","Giofra","IMAGE","gid://shopify/MediaImage/56391848919411","","OK","NEW"
"Daniel-Debiasi-–-Federico-Sandri.jpg","MERGE","https://website-craft.s3.amazonaws.com/hero-images/Daniel-Debiasi-%E2%80%93-Federico-Sandri.jpg","Daniel Debiasi Federico Sandri","IMAGE","gid://shopify/MediaImage/56391849279859","","OK","NEW"
"Nikolai-Kotlarczyk.jpg","MERGE","https://website-craft.s3.amazonaws.com/hero-images/Nikolai-Kotlarczyk.jpg","Nikolai Kotlarczyk","IMAGE","gid://shopify/MediaImage/56391849410931","","OK","NEW"
"Scott-Fitzsimons.jpg","MERGE","https://website-craft.s3.amazonaws.com/hero-images/Scott-Fitzsimons.jpg","Scott Fitzsimons","IMAGE","gid://shopify/MediaImage/56391849738611","","OK","NEW"
"Florian-Asche.jpg","MERGE","https://website-craft.s3.amazonaws.com/hero-images/Florian-Asche.jpg","Florian Asche","IMAGE","gid://shopify/MediaImage/56391849509235","","OK","NEW"
"Giotto-Stoppino.jpg","MERGE","https://website-craft.s3.amazonaws.com/hero-images/Giotto-Stoppino.jpg","Giotto Stoppino","IMAGE","gid://shopify/MediaImage/56391849836915","","OK","NEW"
"Philipp-Mainzer-Farah-Ebrahimi.jpg","MERGE","https://website-craft.s3.amazonaws.com/hero-images/Philipp-Mainzer-Farah-Ebrahimi.jpg","Philipp Mainzer Farah Ebrahimi","IMAGE","gid://shopify/MediaImage/56391849247091","","OK","NEW"
"Kranen_Gille.jpg","MERGE","https://website-craft.s3.amazonaws.com/hero-images/Kranen_Gille.jpg","Kranen Gille","IMAGE","gid://shopify/MediaImage/56391849640307","","OK","NEW"
"Ron-gilad.jpg","MERGE","https://website-craft.s3.amazonaws.com/hero-images/Ron-gilad.jpg","Ron gilad","IMAGE","gid://shopify/MediaImage/56391849607539","","OK","NEW"
"Roberto-Monsani.jpg","MERGE","https://website-craft.s3.amazonaws.com/hero-images/Roberto-Monsani.jpg","Roberto Monsani","IMAGE","gid://shopify/MediaImage/56391850000755","","OK","NEW"
"Ximi-Li.jpg","MERGE","https://website-craft.s3.amazonaws.com/hero-images/Ximi-Li.jpg","Ximi Li","IMAGE","gid://shopify/MediaImage/56391848755571","","OK","NEW"
"BCXSY.jpg","MERGE","https://website-craft.s3.amazonaws.com/hero-images/BCXSY.jpg","BCXSY","IMAGE","gid://shopify/MediaImage/56391849771379","","OK","NEW"
"Mike-and-Maaike_Artifort_260x260-1.jpg","MERGE","https://website-craft.s3.amazonaws.com/hero-images/Mike-and-Maaike_Artifort_260x260-1.jpg","Mike and Maaike Artifort 260x260 1","IMAGE","gid://shopify/MediaImage/56391849673075","","OK","NEW"
"Giacomo-Moor.jpg","MERGE","https://website-craft.s3.amazonaws.com/hero-images/Giacomo-Moor.jpg","Giacomo Moor","IMAGE","gid://shopify/MediaImage/56391850033523","","OK","NEW"
"Kho-Liang-le.jpg","MERGE","https://website-craft.s3.amazonaws.com/hero-images/Kho-Liang-le.jpg","Kho Liang le","IMAGE","gid://shopify/MediaImage/56391849804147","","OK","NEW"
"Paul-Cocksedge.jpg","MERGE","https://website-craft.s3.amazonaws.com/hero-images/Paul-Cocksedge.jpg","Paul Cocksedge","IMAGE","gid://shopify/MediaImage/56391849705843","","OK","NEW"
"Geoffrey-D.-Harcourt-RDI.jpg","MERGE","https://website-craft.s3.amazonaws.com/hero-images/Geoffrey-D.-Harcourt-RDI.jpg","Geoffrey D Harcourt RDI","IMAGE","gid://shopify/MediaImage/56391849967987","","OK","NEW"
"Massimo-Mariani.jpg","MERGE","https://website-craft.s3.amazonaws.com/hero-images/Massimo-Mariani.jpg","Massimo Mariani","IMAGE","gid://shopify/MediaImage/56391850066291","","OK","NEW"
"Giotto-Stoppino-Lodovico-Acerbis.jpg","MERGE","https://website-craft.s3.amazonaws.com/hero-images/Giotto-Stoppino-Lodovico-Acerbis.jpg","Giotto Stoppino Lodovico Acerbis","IMAGE","gid://shopify/MediaImage/56391849869683","","OK","NEW"
"Snohetta_Zoom_2.jpg","MERGE","https://website-craft.s3.amazonaws.com/hero-images/Snohetta_Zoom_2.jpg","Snohetta Zoom 2","IMAGE","gid://shopify/MediaImage/56391850230131","","OK","NEW"
"Sofia-Lagerkvist-and-Anna-Lindgren-modified_2025-03-03-124043_uqxk.jpg","MERGE","https://website-craft.s3.amazonaws.com/hero-images/Sofia-Lagerkvist-and-Anna-Lindgren-modified_2025-03-03-124043_uqxk.jpg","Sofia Lagerkvist and Anna Lindgren modified","IMAGE","gid://shopify/MediaImage/56391850590579","","OK","NEW"
"Odin-Visser.jpg","MERGE","https://website-craft.s3.amazonaws.com/hero-images/Odin-Visser.jpg","Odin Visser","IMAGE","gid://shopify/MediaImage/56391850262899","","OK","NEW"
"Nika-Zupanc.jpg","MERGE","https://website-craft.s3.amazonaws.com/hero-images/Nika-Zupanc.jpg","Nika Zupanc","IMAGE","gid://shopify/MediaImage/56391850328435","","OK","NEW"
"Giuseppe-Vigano-1.jpg","MERGE","https://website-craft.s3.amazonaws.com/hero-images/Giuseppe-Vigano-1.jpg","Giuseppe Vigano 1","IMAGE","gid://shopify/MediaImage/56391850525043","","OK","NEW"
"Simone-Bonanni.jpg","MERGE","https://website-craft.s3.amazonaws.com/hero-images/Simone-Bonanni.jpg","Simone Bonanni","IMAGE","gid://shopify/MediaImage/56391850099059","","OK","NEW"
"Benno-Vinatzer_2025-06-15-172607_ufbj.jpg","MERGE","https://website-craft.s3.amazonaws.com/hero-images/Benno-Vinatzer_2025-06-15-172607_ufbj.jpg","Benno Vinatzer","IMAGE","gid://shopify/MediaImage/56391850623347","","OK","NEW"
"Renè-Holten.jpg","MERGE","https://website-craft.s3.amazonaws.com/hero-images/Ren%C3%A8-Holten.jpg","Renè Holten","IMAGE","gid://shopify/MediaImage/56391850164595","","OK","NEW"
"Mathieu_Gustafsson.jpg","MERGE","https://website-craft.s3.amazonaws.com/hero-images/Mathieu_Gustafsson.jpg","Mathieu Gustafsson","IMAGE","gid://shopify/MediaImage/56391850885491","","OK","NEW"
"Massimo-Castagna_2025-03-04-115256_spah.jpg","MERGE","https://website-craft.s3.amazonaws.com/hero-images/Massimo-Castagna_2025-03-04-115256_spah.jpg","Massimo Castagna","IMAGE","gid://shopify/MediaImage/56391849902451","","OK","NEW"
"Jurgen-Bey.jpg","MERGE","https://website-craft.s3.amazonaws.com/hero-images/Jurgen-Bey.jpg","Jurgen Bey","IMAGE","gid://shopify/MediaImage/56391850295667","","OK","NEW"
"cengiz_civan.jpg","MERGE","https://website-craft.s3.amazonaws.com/hero-images/cengiz_civan.jpg","Cengiz civan","IMAGE","gid://shopify/MediaImage/56391850819955","","OK","NEW"
"Ideo.jpg","MERGE","https://website-craft.s3.amazonaws.com/hero-images/Ideo.jpg","Ideo","IMAGE","gid://shopify/MediaImage/56391850459507","","OK","NEW"
"Paolo-Grasselli.jpg","MERGE","https://website-craft.s3.amazonaws.com/hero-images/Paolo-Grasselli.jpg","Paolo Grasselli","IMAGE","gid://shopify/MediaImage/56391850197363","","OK","NEW"
"Baldessari-Baldessari.jpg","MERGE","https://website-craft.s3.amazonaws.com/hero-images/Baldessari-Baldessari.jpg","Baldessari Baldessari","IMAGE","gid://shopify/MediaImage/56391850918259","","OK","NEW"
"Johan-Lindstén.jpg","MERGE","https://website-craft.s3.amazonaws.com/hero-images/Johan-Lindst%C3%A9n.jpg","Johan Lindstén","IMAGE","gid://shopify/MediaImage/56391850393971","","OK","NEW"
"Claudio-Salocchi_2025-03-05-043213_nvxb.jpg","MERGE","https://website-craft.s3.amazonaws.com/hero-images/Claudio-Salocchi_2025-03-05-043213_nvxb.jpg","Claudio Salocchi","IMAGE","gid://shopify/MediaImage/56391850131827","","OK","NEW"
"Emre-Yunus-Uzun_2025-01-23-050737_dhef.jpg","MERGE","https://website-craft.s3.amazonaws.com/hero-images/Emre-Yunus-Uzun_2025-01-23-050737_dhef.jpg","Emre Yunus Uzun","IMAGE","gid://shopify/MediaImage/56391850721651","","OK","NEW"
"Maarten-Baas.jpg","MERGE","https://website-craft.s3.amazonaws.com/hero-images/Maarten-Baas.jpg","Maarten Baas","IMAGE","gid://shopify/MediaImage/56391850426739","","OK","NEW"
"Brodie-Neill.jpg","MERGE","https://website-craft.s3.amazonaws.com/hero-images/Brodie-Neill.jpg","Brodie Neill","IMAGE","gid://shopify/MediaImage/56391850492275","","OK","NEW"
"Lodovico-Acerbis.jpg","MERGE","https://website-craft.s3.amazonaws.com/hero-images/Lodovico-Acerbis.jpg","Lodovico Acerbis","IMAGE","gid://shopify/MediaImage/56391849935219","","OK","NEW"
"Vico-Magistretti.jpg","MERGE","https://website-craft.s3.amazonaws.com/hero-images/Vico-Magistretti.jpg","Vico Magistretti","IMAGE","gid://shopify/MediaImage/56391850361203","","OK","NEW"
"Andrea-Castrignano.jpg","MERGE","https://website-craft.s3.amazonaws.com/hero-images/Andrea-Castrignano.jpg","Andrea Castrignano","IMAGE","gid://shopify/MediaImage/56391850852723","","OK","NEW"
"HSIAO-CHING_WANG.jpg","MERGE","https://website-craft.s3.amazonaws.com/hero-images/HSIAO-CHING_WANG.jpg","HSIAO CHING WANG","IMAGE","gid://shopify/MediaImage/56391850656115","","OK","NEW"
"Sergio-Bicego.jpg","MERGE","https://website-craft.s3.amazonaws.com/hero-images/Sergio-Bicego.jpg","Sergio Bicego","IMAGE","gid://shopify/MediaImage/56391850557811","","OK","NEW"
"Giancarlo-Vegni.jpg","MERGE","https://website-craft.s3.amazonaws.com/hero-images/Giancarlo-Vegni.jpg","Giancarlo Vegni","IMAGE","gid://shopify/MediaImage/56391850787187","","OK","NEW"
"Nicola-Pavan.jpg","MERGE","https://website-craft.s3.amazonaws.com/hero-images/Nicola-Pavan.jpg","Nicola Pavan","IMAGE","gid://shopify/MediaImage/56391850754419","","OK","NEW"
"Jonas-Bohlin.jpg","MERGE","https://website-craft.s3.amazonaws.com/hero-images/Jonas-Bohlin.jpg","Jonas Bohlin","IMAGE","gid://shopify/MediaImage/56391851016563","","OK","NEW"
"Andrés-Reisinger-Julia-Esque.jpg","MERGE","https://website-craft.s3.amazonaws.com/hero-images/Andr%C3%A9s-Reisinger-Julia-Esque.jpg","Andrés Reisinger Julia Esque","IMAGE","gid://shopify/MediaImage/56391850983795","","OK","NEW"
"Renzo-Matteo-Piano.jpg","MERGE","https://website-craft.s3.amazonaws.com/hero-images/Renzo-Matteo-Piano.jpg","Renzo Matteo Piano","IMAGE","gid://shopify/MediaImage/56391850951027","","OK","NEW"
"Hikaru-Mori.jpg","MERGE","https://website-craft.s3.amazonaws.com/hero-images/Hikaru-Mori.jpg","Hikaru Mori","IMAGE","gid://shopify/MediaImage/56391851213171","","OK","NEW"
"Sami-Kallio-Jakob-Thau.jpg","MERGE","https://website-craft.s3.amazonaws.com/hero-images/Sami-Kallio-Jakob-Thau.jpg","Sami Kallio Jakob Thau","IMAGE","gid://shopify/MediaImage/56391851082099","","OK","NEW"
"Claudio-Caramel.jpg","MERGE","https://website-craft.s3.amazonaws.com/hero-images/Claudio-Caramel.jpg","Claudio Caramel","IMAGE","gid://shopify/MediaImage/56391851573619","","OK","NEW"
"Jake-Phipps.jpg","MERGE","https://website-craft.s3.amazonaws.com/hero-images/Jake-Phipps.jpg","Jake Phipps","IMAGE","gid://shopify/MediaImage/56391850688883","","OK","NEW"
"Studio-Makkink-Bey.jpg","MERGE","https://website-craft.s3.amazonaws.com/hero-images/Studio-Makkink-Bey.jpg","Studio Makkink Bey","IMAGE","gid://shopify/MediaImage/56391851311475","","OK","NEW"
"Pierre-Sindre.jpg","MERGE","https://website-craft.s3.amazonaws.com/hero-images/Pierre-Sindre.jpg","Pierre Sindre","IMAGE","gid://shopify/MediaImage/56391851377011","","OK","NEW"
"Cristián-Mohaded.jpg","MERGE","https://website-craft.s3.amazonaws.com/hero-images/Cristi%C3%A1n-Mohaded.jpg","Cristián Mohaded","IMAGE","gid://shopify/MediaImage/56391851114867","","OK","NEW"
"Designer-Giuliano-e-Gabriele-Cappelletti.jpg","MERGE","https://website-craft.s3.amazonaws.com/hero-images/Designer-Giuliano-e-Gabriele-Cappelletti.jpg","Designer Giuliano e Gabriele Cappelletti","IMAGE","gid://shopify/MediaImage/56391851508083","","OK","NEW"
"Christien-Meindertsma.jpg","MERGE","https://website-craft.s3.amazonaws.com/hero-images/Christien-Meindertsma.jpg","Christien Meindertsma","IMAGE","gid://shopify/MediaImage/56391851704691","","OK","NEW"
"Cristina-Celestino.jpg","MERGE","https://website-craft.s3.amazonaws.com/hero-images/Cristina-Celestino.jpg","Cristina Celestino","IMAGE","gid://shopify/MediaImage/56391851639155","","OK","NEW"
"Sonna_Rosen.jpg","MERGE","https://website-craft.s3.amazonaws.com/hero-images/Sonna_Rosen.jpg","Sonna Rosen","IMAGE","gid://shopify/MediaImage/56391851147635","","OK","NEW"
